property_id,location,area_sqft,bedrooms,bathrooms,age_years,price_lakhs,parking_spaces,amenities_count,price_per_sqft,rooms_ratio,amenities_density,age_category,price_category,size_category
4572,Mumbai,4538.385725351782,3,4,35.09366772271556,321.2175151737805,0,6,7077.792294723519,0.6,1.322055982699647,Old,Luxury,Spacious
4573,Mumbai,3452.65741331349,3,1,28.34649760898423,45.29700540196012,3,5,1311.9461324860758,1.5,1.4481598958297854,Old,Budget,Spacious
4574,Chennai,4468.346603693073,1,2,29.397111919413227,381.4702622179521,0,1,8537.168130660863,0.3333333333333333,0.2237964259919997,Old,Luxury,Spacious
4575,Mumbai,2683.763226995892,3,3,16.548803471873562,22.15014892145966,0,8,825.3391617655385,0.75,2.980888894939853,Old,Budget,Large
4576,Delhi,2939.1500529374093,2,3,23.10423023124484,167.32915702032906,2,1,5693.113791624862,0.5,0.3402344153884189,Old,Mid-Range,Large
4577,Delhi,4635.67224662902,1,2,3.9060715394872094,261.90014608864567,2,7,5649.669177519935,0.3333333333333333,1.5100291020553227,Recent,Premium,Spacious
4578,Bangalore,4549.592945096023,2,1,17.867434583229624,200.9706802719448,3,3,4417.333214141054,1.0,0.6593996509585942,Old,Premium,Spacious
4579,Chennai,2516.723930160509,2,1,34.7914257681076,167.5884488986796,3,9,6658.992148097519,1.0,3.576077571379077,Old,Mid-Range,Large
4580,Bangalore,1734.856842360568,3,1,47.66080152530932,418.8008698246861,1,0,24140.370525030543,1.5,0.0,Old,Luxury,Standard
4581,Delhi,2269.2669555391885,3,1,48.153205638151015,468.7196356505163,3,0,20655.112194111436,1.5,0.0,Old,Luxury,Large
4582,Bangalore,2244.939478383874,2,3,27.786143456244584,439.38208875482655,0,8,19572.112878122512,0.5,3.5635704556985113,Old,Luxury,Large
4583,Chennai,1790.9009374225727,3,1,30.331112590479105,270.76703026399986,1,3,15119.040065593026,1.5,1.6751345299520237,Old,Premium,Standard
4584,Chennai,1708.6082194983496,3,2,9.286059275048377,444.39880409287184,1,0,26009.40338583576,1.0,0.0,Medium,Luxury,Standard
4585,Mumbai,4374.783214158737,3,2,34.765405404676535,462.013551287141,2,2,10560.833044066285,1.0,0.45716551017365015,Old,Luxury,Spacious
4586,Hyderabad,814.3786430809776,4,2,3.532939633719312,216.43443058278177,2,2,26576.63390630698,1.3333333333333333,2.455860080556079,Recent,Premium,Compact
4587,Mumbai,3549.2503194481737,2,2,14.234284289972226,156.05401256261382,1,6,4396.816186999079,0.6666666666666666,1.6904978403813629,Old,Mid-Range,Spacious
4588,Chennai,1277.690231554035,5,1,33.41816736427211,67.16729879039376,2,5,5256.931385371805,2.5,3.913311596597695,Old,Budget,Standard
4589,Delhi,2050.2765202732844,2,3,15.515506577174463,249.96412210362996,2,7,12191.727292975675,0.5,3.4141736155018543,Old,Premium,Large
4590,Delhi,776.9436536067658,1,4,2.492343705722716,474.22252181045184,2,6,61036.92585800693,0.2,7.72256774625355,Recent,Luxury,Compact
4591,Mumbai,1714.8813658495792,3,1,41.59352046754819,289.2356134737781,1,0,16866.217059305804,1.5,0.0,Old,Premium,Standard
4592,Chennai,3957.8948200275895,3,4,15.516500356728152,340.4298088573624,1,2,8601.28488343683,0.6,0.5053191383155701,Old,Luxury,Spacious
4593,Delhi,4482.568960462664,5,3,3.1552612429339213,74.18423287608684,1,8,1654.9490600236072,1.25,1.784690892780886,Recent,Budget,Spacious
4594,Chennai,1496.8721835606516,1,1,3.739408225143259,88.889438788283,0,3,5938.345288562929,0.5,2.0041791362999453,Recent,Budget,Standard
4595,Delhi,2585.9652766651484,4,4,12.587939939437682,242.9471657406428,1,2,9394.834800486826,0.8,0.7734055897994087,Old,Premium,Large
4596,Chennai,2616.4582157174286,2,3,8.900797361076313,476.6071035121884,2,4,18215.73532683011,0.5,1.5287842075869753,Medium,Luxury,Large
4597,Bangalore,4431.088875918804,4,4,38.71500588900754,193.17662796393387,1,7,4359.57466377557,0.8,1.5797471447801918,Old,Mid-Range,Spacious
4598,Chennai,3932.595737941124,1,2,16.084202333351723,441.1923398324161,0,0,11218.858210516153,0.3333333333333333,0.0,Old,Luxury,Spacious
4599,Chennai,2808.847482656224,5,2,40.23478925199163,77.73852484434153,2,1,2767.6306856941574,1.6666666666666667,0.3560179063387011,Old,Budget,Large
4600,Mumbai,3518.3624021229803,1,3,8.69229989115764,316.16825932818085,3,6,8986.233457286971,0.25,1.705338823646933,Medium,Luxury,Spacious
4601,Bangalore,4313.09774259215,5,3,24.64395897720419,308.2942289170487,1,0,7147.860941629518,1.25,0.0,Old,Luxury,Spacious
4602,Hyderabad,542.9252931149523,4,4,34.40185667765644,432.73988003372887,1,4,79705.23486775663,0.8,7.367496137545189,Old,Luxury,Compact
4603,Mumbai,2313.0051397252187,4,3,32.59954269329274,21.59201811435272,3,9,933.5049777242526,1.0,3.8910419373599776,Old,Budget,Large
4604,Hyderabad,4582.594252746854,1,2,30.05647049651344,111.16720025483464,2,7,2425.8573664513256,0.3333333333333333,1.5275190457466592,Old,Mid-Range,Spacious
4605,Delhi,3831.408638797781,1,2,46.24108009655849,125.45006020615122,1,5,3274.2542504031867,0.3333333333333333,1.3050030605894598,Old,Mid-Range,Spacious
4606,Hyderabad,2942.786184503336,3,1,11.426257385337218,475.9837222835539,0,2,16174.594158083128,1.5,0.6796280377188011,Old,Luxury,Large
4607,Chennai,2883.4003716581005,5,4,24.68596022310527,93.77295500954958,2,6,3252.1656004235515,1.0,2.0808764745180697,Old,Budget,Large
4608,Hyderabad,2064.96543921997,3,3,44.199627503620434,37.74192810586898,1,2,1827.7268659821154,0.75,0.9685392123344638,Old,Budget,Large
4609,Mumbai,2842.3424013868157,2,3,3.894688279757852,276.54151747606784,2,4,9729.352710677631,0.5,1.40728998661398,Recent,Premium,Large
4610,Mumbai,3449.2243975855395,2,3,2.7944134126537623,273.7080619681672,1,6,7935.350978027499,0.5,1.7395215006017022,Recent,Premium,Spacious
4611,Hyderabad,2382.633672929569,1,4,11.66511437791457,425.1425433765749,3,1,17843.386845693345,0.2,0.41970362937515665,Old,Luxury,Large
4612,Mumbai,3713.689158764783,4,2,31.65106097690093,475.452632085345,1,9,12802.704043315412,1.3333333333333333,2.4234661586468125,Old,Luxury,Spacious
4613,Mumbai,4375.545022671737,2,3,12.993981322490344,278.50181222726286,2,3,6364.96278256115,0.5,0.6856288723931768,Old,Premium,Spacious
4614,Hyderabad,1196.0818168318751,2,3,9.511994190439948,466.3972075614346,1,1,38993.75452398444,0.5,0.8360632073220147,Medium,Luxury,Standard
4615,Bangalore,2531.9616026784097,3,2,22.940115767914605,368.0763926239183,1,6,14537.202785166743,1.0,2.3697041825803997,Old,Luxury,Large
4616,Bangalore,2336.0904107828646,3,3,30.67990343847057,146.9883814378808,2,2,6292.067325794229,0.75,0.8561312485032483,Old,Mid-Range,Large
4617,Delhi,3593.5916182237765,2,1,12.42788535083702,465.6419412530846,1,8,12957.564206565015,1.0,2.226185067727368,Old,Luxury,Spacious
4618,Mumbai,1624.4035936606822,1,2,15.034559336187105,340.3727245672999,1,5,20953.704233087254,0.3333333333333333,3.078052781656452,Old,Luxury,Standard
4619,Hyderabad,3381.129117285243,3,2,30.67796524057569,218.7660477164642,2,0,6470.206848891786,1.0,0.0,Old,Premium,Spacious
4620,Mumbai,4448.7015877916965,2,2,47.28692109947264,346.51620056812675,3,9,7789.1536154964915,0.6666666666666666,2.0230621952027885,Old,Luxury,Spacious
4621,Chennai,2381.5921990713023,4,1,33.73708637190441,212.6301573170004,0,7,8928.067424805773,2.0,2.939210164834113,Old,Premium,Large
4622,Mumbai,4599.57064990649,3,2,39.145207179228,74.80820863422045,0,6,1626.4172099572231,1.0,1.3044695813340712,Old,Budget,Spacious
4623,Mumbai,4969.236825200653,2,4,18.34050473777344,365.1097986449119,0,0,7347.401854411902,0.4,0.0,Old,Luxury,Spacious
4624,Bangalore,977.4142247657844,5,4,13.612717969223304,415.562053841957,0,2,42516.472884517025,1.0,2.0462153602064217,Old,Luxury,Compact
4625,Hyderabad,1548.739345931864,3,4,22.713387160131127,369.8269755293061,0,2,23879.22644961178,0.6,1.2913728867633412,Old,Luxury,Standard
4626,Mumbai,4776.70888166942,5,2,40.35664143558368,129.97504052320474,0,2,2721.0165773757503,1.6666666666666667,0.41869832337385743,Old,Mid-Range,Spacious
4627,Bangalore,4812.474589166241,3,2,22.814982089527792,479.1848064692542,2,6,9957.139463094241,1.0,1.246759829861148,Old,Luxury,Spacious
4628,Delhi,939.6827392404132,3,2,42.33627043949305,32.12218961175484,2,5,3418.4079658333,1.0,5.320944815951094,Old,Budget,Compact
4629,Bangalore,567.493251697115,5,1,49.43859903475635,179.68894274030748,2,1,31663.62634321013,2.5,1.762135491496072,Old,Mid-Range,Compact
4630,Bangalore,1224.9501046539,1,4,3.601333286516817,144.84436857674984,1,4,11824.511710840212,0.2,3.265439126706445,Recent,Mid-Range,Standard
4631,Bangalore,4982.057525220117,2,3,2.2705078041851845,43.10058925512847,3,5,865.1162504034755,0.5,1.0036014186285596,Recent,Budget,Spacious
4632,Mumbai,1309.9982747480908,1,3,7.479485145668091,214.7502526345609,3,1,16393.170645652703,0.25,0.7633597839602478,Medium,Premium,Standard
4633,Mumbai,2761.4642302491043,1,2,19.21848378671731,319.0951232781318,0,0,11555.28721982928,0.3333333333333333,0.0,Old,Luxury,Large
4634,Delhi,4317.8797689373,2,1,6.5521104572716204,443.6253744728487,0,3,10274.148383293963,1.0,0.6947854411282852,Medium,Luxury,Spacious
4635,Chennai,591.8072480969286,4,2,43.5332238809378,495.0510637719056,2,3,83650.72671276648,1.3333333333333333,5.06921807674219,Old,Luxury,Compact
4636,Chennai,3220.2004201630675,1,3,1.15731255135319,407.8830014741111,3,3,12666.385574021393,0.25,0.931619032534653,Brand New,Luxury,Spacious
4637,Chennai,1746.6145199133096,1,4,15.789635816791126,244.9666489821559,1,0,14025.226871142377,0.2,0.0,Old,Premium,Standard
4638,Delhi,4380.507123978792,1,3,9.234731474710268,367.37812446417473,1,2,8386.6573907198,0.25,0.45656814231668463,Medium,Luxury,Spacious
4639,Chennai,1775.5751716883562,4,4,46.57696650787662,424.93941852302754,2,6,23932.493836290905,0.8,3.379186697173023,Old,Luxury,Standard
4640,Chennai,3590.40074126859,3,4,33.4740502445014,243.34745428096704,0,3,6777.724042998763,0.6,0.8355613248174674,Old,Premium,Spacious
4641,Bangalore,3533.988346013286,5,1,45.60151282256872,396.82612833223993,3,1,11228.846546138215,2.5,0.28296641134318007,Old,Luxury,Spacious
4642,Mumbai,1496.72096986838,5,3,48.61643551551967,251.67316079018084,1,7,16814.968578432672,1.25,4.676890443123526,Old,Premium,Standard
4643,Mumbai,656.5963994075755,4,2,24.85491218386846,205.5180756208269,0,0,31300.518218841717,1.3333333333333333,0.0,Old,Premium,Compact
4644,Bangalore,2341.623082034288,1,1,11.715955402401312,272.52360213620534,3,8,11638.235215013772,0.5,3.4164336956612122,Old,Premium,Large
4645,Bangalore,1801.3691838464135,5,4,9.686439309829463,344.41027406102955,1,4,19119.360825614873,1.0,2.2205331565953133,Medium,Luxury,Standard
4646,Bangalore,4140.399873261689,4,3,11.145943084292028,368.90338703292673,0,1,8909.849249471528,1.0,0.24152256559998117,Old,Luxury,Spacious
4647,Mumbai,4101.638848049053,2,2,35.42966538110014,191.23340906821176,1,3,4662.365853082653,0.6666666666666666,0.7314149565915468,Old,Mid-Range,Spacious
4648,Chennai,2556.6077848668147,5,1,2.0222864061500365,294.2337207468967,0,2,11508.754783918672,2.5,0.78228659547956,Recent,Premium,Large
4649,Bangalore,3229.3050139544853,2,2,2.5680536516357435,456.7380195586146,0,6,14143.539169727126,0.6666666666666666,1.8579849144236227,Recent,Luxury,Spacious
4650,Delhi,3219.1678219411638,1,3,30.4071471191575,488.6301920531071,0,5,15178.773493034676,0.25,1.553196439751001,Old,Luxury,Spacious
4651,Bangalore,4222.2116679243045,5,2,32.10285733687033,129.07908376829818,3,8,3057.143836461311,1.6666666666666667,1.8947415783948385,Old,Mid-Range,Spacious
4652,Hyderabad,2412.510863554389,4,1,33.263146216123005,112.5589595424039,2,3,4665.635344603965,2.0,1.2435177164674212,Old,Mid-Range,Large
4653,Bangalore,1739.5100590572908,3,2,18.59402522942956,344.80910404575127,0,2,19822.196615098444,1.0,1.1497490282314773,Old,Luxury,Standard
4654,Mumbai,1692.6571316324637,5,3,40.29724443570765,219.04826519525304,0,6,12941.088960172016,1.25,3.54472260676524,Old,Premium,Standard
4655,Bangalore,2912.8652567699187,5,1,26.68122938633088,31.626722440705777,1,5,1085.7598842651826,2.5,1.7165229281990575,Old,Budget,Large
4656,Hyderabad,2521.1669122949565,5,4,5.273281500470972,186.4936979106964,1,4,7397.118255091478,1.0,1.5865669109384344,Medium,Mid-Range,Large
4657,Delhi,2480.543469432213,5,1,39.85496535336726,407.237476866681,3,9,16417.26830773484,2.5,3.628237162906912,Old,Luxury,Large
4658,Chennai,910.1180259036826,4,3,47.65338931352292,402.76492658392766,2,6,44254.14233324416,1.0,6.592551547413234,Old,Luxury,Compact
4659,Bangalore,3733.71683310588,4,2,3.001815650117934,257.44887143195933,1,4,6895.24361218902,1.3333333333333333,1.071318522211716,Recent,Premium,Spacious
4660,Hyderabad,1461.8150959185982,3,4,19.567566935029,246.83740874601693,3,8,16885.6792788082,0.6,5.472648368686352,Old,Premium,Standard
4661,Hyderabad,1386.291335939246,4,4,24.375802241737382,298.1635723685012,3,3,21508.002296392347,0.8,2.1640472837316174,Old,Premium,Standard
4662,Delhi,2357.4124412482706,4,2,7.323538003915847,125.31042107051648,3,0,5315.591742790816,1.3333333333333333,0.0,Medium,Mid-Range,Large
4663,Mumbai,1525.0025372801065,1,3,43.385447389143856,272.5009399476586,0,9,17868.884364853137,0.25,5.901629525188728,Old,Premium,Standard
4664,Bangalore,3127.362202886069,1,1,14.2074822445022,25.302252827191225,2,4,809.0605176413906,0.5,1.2790331725275128,Old,Budget,Spacious
4665,Hyderabad,2171.585027005122,2,3,39.150426996908,248.26858629590416,2,0,11432.597996786546,0.5,0.0,Old,Premium,Large
4666,Delhi,2520.102751667556,3,4,33.5497241014158,181.30450220028445,2,0,7194.329758193986,0.6,0.0,Old,Mid-Range,Large
4667,Chennai,2917.26194721813,1,1,29.902291123351173,343.93741083375664,0,0,11789.733560324663,0.5,0.0,Old,Luxury,Large
4668,Hyderabad,1415.9098511681218,3,1,9.60714243482772,326.40972039326124,0,0,23053.001582266985,1.5,0.0,Medium,Luxury,Standard
4669,Delhi,1200.882302894884,3,2,11.035176027545283,202.80122248774836,1,7,16887.685162723228,1.0,5.8290475120880565,Old,Premium,Standard
4670,Mumbai,4461.898562931221,5,3,2.367420237328466,23.491031109723952,1,1,526.4806175757533,1.25,0.22411984178839225,Recent,Budget,Spacious
4671,Mumbai,2451.7566627413944,3,1,12.035621489113318,141.09134210958103,1,8,5754.704137392733,1.5,3.2629665584572827,Old,Mid-Range,Large
4672,Hyderabad,2354.4212433464263,5,2,17.272180473025706,324.0069680907979,3,6,13761.639681362829,1.6666666666666667,2.5483969858647626,Old,Luxury,Large
4673,Hyderabad,660.2546762277866,2,3,41.65726519312127,54.73920464840218,2,2,8290.619759202926,0.5,3.0291341689945166,Old,Budget,Compact
4674,Bangalore,2740.8933616432696,2,4,18.319633335740264,71.66836248006264,0,8,2614.7811324222675,0.4,2.918756385036336,Old,Budget,Large
4675,Delhi,2993.7637472495003,2,4,37.731089138280325,330.57681179220185,1,3,11042.181003625186,0.4,1.0020830811236288,Old,Luxury,Large
4676,Hyderabad,3014.783919295999,5,3,21.972114064774377,382.7683524556603,3,6,12696.377674226249,1.25,1.9901923854632664,Old,Luxury,Spacious
4677,Bangalore,3681.64026195298,5,1,39.24341559969442,174.3438598461018,0,2,4735.49416676627,2.5,0.5432361278391362,Old,Mid-Range,Spacious
4678,Bangalore,1298.668257459553,2,1,48.81358002185199,255.0430714479497,3,4,19638.816147463513,1.0,3.0800783626026065,Old,Premium,Standard
4679,Hyderabad,1635.0041040377846,5,4,11.992077902879004,473.9414551921561,3,3,28987.17220474961,1.0,1.834857779617335,Old,Luxury,Standard
4680,Mumbai,4148.287093536857,4,4,43.11708059819381,473.86090984446537,3,5,11423.050024255877,0.8,1.2053167698518585,Old,Luxury,Spacious
4681,Delhi,4762.267775795273,4,1,31.09120431528873,167.60133174244646,2,8,3519.3596755373114,2.0,1.6798719384619323,Old,Mid-Range,Spacious
4682,Delhi,1111.697363152943,5,3,40.86471307943274,408.79418000820334,0,4,36772.07426747877,1.25,3.598101545060241,Old,Luxury,Standard
4683,Mumbai,2739.422995273482,5,4,32.57929511339026,305.09314534729225,0,0,11137.131646835513,1.0,0.0,Old,Luxury,Large
4684,Hyderabad,1463.7931373281408,1,1,21.197475363707508,488.2325568081824,3,4,33353.93125966914,0.5,2.7326265563050756,Old,Luxury,Standard
4685,Delhi,770.329257597421,1,3,11.403746972089518,249.2545134613263,2,4,32356.87999683744,0.25,5.19258480779452,Old,Premium,Compact
4686,Hyderabad,1964.7650215676092,3,2,3.501761266558251,391.85929664746953,3,8,19944.33392013567,1.0,4.071733724991253,Recent,Luxury,Standard
4687,Hyderabad,1146.5943133289577,3,3,26.77591822303585,388.7058222151381,1,7,33900.902672942044,0.75,6.105036383510915,Old,Luxury,Standard
4688,Bangalore,3694.698830454108,3,1,49.51630472634328,258.76777646387654,0,4,7003.758312611151,1.5,1.0826322207995416,Old,Premium,Spacious
4689,Mumbai,2901.7643615215,2,3,36.90209025071031,401.9024548627077,0,4,13850.278823190718,0.5,1.3784716819330758,Old,Luxury,Large
4690,Hyderabad,1147.255119456399,4,1,16.36727706995083,145.29935998735832,2,1,12664.956339981743,2.0,0.8716457072545709,Old,Mid-Range,Standard
4691,Chennai,541.5871478248147,2,4,41.36024000433676,78.68145741930987,0,8,14527.940283538761,0.4,14.771399269961503,Old,Budget,Compact
4692,Mumbai,4136.706720608958,5,2,38.44920000882033,224.0785974345518,0,3,5416.835482152952,1.6666666666666667,0.7252145734804171,Old,Premium,Spacious
4693,Delhi,1292.874827739114,1,4,14.08178966767284,472.94271518412063,0,6,36580.7041050655,0.2,4.6408204965150155,Old,Luxury,Standard
4694,Bangalore,3227.974889993447,5,4,0.7153744897117342,260.3574119372138,2,9,8065.6579065812475,1.0,2.7881257775268105,Brand New,Premium,Spacious
4695,Delhi,2016.148608845355,5,1,5.90813192669748,324.92438655052496,3,5,16116.093085846911,2.5,2.4799759194653275,Medium,Luxury,Large
4696,Delhi,3134.6867224176603,1,1,43.86530951560288,319.59797883578017,0,4,10195.531711356689,0.5,1.276044579317629,Old,Luxury,Spacious
4697,Mumbai,1920.441321420458,5,1,41.82815176524359,83.6349762893746,3,4,4354.987333198696,2.5,2.082854578988851,Old,Budget,Standard
4698,Delhi,891.2280231151437,3,1,14.76045004391812,207.3425035410609,2,6,23264.80969666199,1.5,6.732283820057597,Old,Premium,Compact
4699,Hyderabad,1503.2750385098911,1,4,14.25977131422102,359.3307070024999,3,1,23903.19121899898,0.2,0.6652142651096247,Old,Luxury,Standard
4700,Delhi,1346.2635491558403,5,1,39.64324935512356,486.5552473187486,1,8,36141.15881127716,2.5,5.942372877150474,Old,Luxury,Standard
4701,Bangalore,2426.087085978397,3,1,46.8868734947711,100.64851438257256,0,1,4148.594457481432,1.5,0.41218635793393954,Old,Mid-Range,Large
4702,Bangalore,3462.277025417708,3,4,38.95686283988,217.0121073627758,2,8,6267.901319554124,0.6,2.3106181109337536,Old,Premium,Spacious
4703,Chennai,1687.127337258609,4,2,30.278933851538078,65.6450239053101,2,3,3890.934753743949,1.3333333333333333,1.7781704639287395,Old,Budget,Standard
4704,Bangalore,554.3147088527808,3,2,12.133567516590226,136.3407006316429,3,9,24596.26245780415,1.0,16.236264086562944,Old,Mid-Range,Compact
4705,Delhi,2835.218139191406,2,3,26.287395704763032,200.8444847965521,0,9,7083.9164726080735,0.5,3.1743589234254714,Old,Premium,Large
4706,Bangalore,3225.917702115374,1,4,11.675592929663232,279.5087590171282,2,5,8664.472712178684,0.2,1.5499465459770667,Old,Premium,Spacious
4707,Mumbai,4832.917223008144,1,1,40.40057100483868,130.67210347475884,1,0,2703.7935359758726,0.5,0.0,Old,Mid-Range,Spacious
4708,Bangalore,3152.6186139196107,1,3,19.348053975886863,129.23007736576915,3,4,4099.134503462791,0.25,1.2687865199865869,Old,Mid-Range,Spacious
4709,Hyderabad,2620.2765172016384,5,2,41.68486084970131,393.3583899872978,1,5,15012.094616921977,1.6666666666666667,1.9081955538569728,Old,Luxury,Large
4710,Mumbai,3080.307316539667,5,2,19.080460899136263,482.067998214503,1,8,15649.996856678736,1.6666666666666667,2.5971434593698204,Old,Luxury,Spacious
4711,Chennai,4675.552834379122,2,4,41.207470259994565,175.33422452069897,3,8,3750.0212430811303,0.4,1.7110276117887862,Old,Mid-Range,Spacious
4712,Hyderabad,4227.701655207408,3,1,16.665890758262098,350.23616894512645,1,8,8284.31610148574,1.5,1.892281114526168,Old,Luxury,Spacious
4713,Delhi,1953.404300137136,5,1,22.006635230883493,143.87862145180196,3,2,7365.532134934952,2.5,1.0238535872269723,Old,Mid-Range,Standard
4714,Delhi,1567.6446364571177,3,3,30.77442096713288,465.4170823835034,3,3,29688.940437122765,0.75,1.9136990171318484,Old,Luxury,Standard
4715,Delhi,1681.8512556473313,3,2,3.514380701495934,342.9931328793912,2,7,20393.785224923227,1.0,4.162080312688387,Recent,Luxury,Standard
4716,Hyderabad,2769.894678718458,5,3,47.41035309077322,405.2848902260336,2,7,14631.779805199885,1.25,2.5271719007159783,Old,Luxury,Large
4717,Hyderabad,3848.2225305286,5,3,28.68028930619016,43.68994073559911,1,1,1135.3278140491987,1.25,0.25986023211153486,Old,Budget,Spacious
4718,Hyderabad,2764.4864323233296,2,3,25.391000734540118,307.2828647554998,1,7,11115.36888597616,0.5,2.532115881689121,Old,Luxury,Large
4719,Mumbai,805.0837812265066,4,1,41.969698555995606,273.2539190520235,1,6,33941.05376657001,2.0,7.452640507624296,Old,Premium,Compact
4720,Mumbai,3756.113151979914,1,2,43.28813649484138,160.63851531753537,1,8,4276.72194147985,0.3333333333333333,2.129861289131574,Old,Mid-Range,Spacious
4721,Delhi,4126.865579019292,5,3,26.1130202264508,145.96639282751266,1,4,3536.9795800860584,1.25,0.9692586112655889,Old,Mid-Range,Spacious
4722,Bangalore,1802.7403930387384,5,2,46.36311628968187,298.41190511214546,2,1,16553.23785190922,1.6666666666666667,0.5547110409582481,Old,Premium,Standard
4723,Delhi,3488.565826775077,3,2,3.2368883038240317,359.1131048034681,1,4,10294.003972842957,1.0,1.1466029877663815,Recent,Luxury,Spacious
4724,Chennai,2419.6635547447704,4,3,5.661289612560877,35.9229233768907,1,1,1484.6247242286502,1.0,0.4132805976430395,Medium,Budget,Large
4725,Mumbai,4501.037100773492,5,3,29.839411500722008,292.3527593233781,0,4,6495.23104959828,1.25,0.8886840766792635,Old,Premium,Spacious
4726,Hyderabad,4303.51501172333,4,4,17.703293089679185,101.82057389438174,3,8,2365.986260464048,0.8,1.8589455313172998,Old,Mid-Range,Spacious
4727,Mumbai,2864.44399239339,1,1,23.211258309459943,87.37411106532826,3,6,3050.2991609314977,0.5,2.094647343754378,Old,Budget,Large
4728,Hyderabad,3611.774956161175,3,2,16.403960894858326,319.0973542854486,2,6,8834.917960243172,1.0,1.6612330703951674,Old,Luxury,Spacious
4729,Chennai,4475.073654599468,2,3,20.23626557224678,169.21765626438707,3,0,3781.337902460346,0.5,0.0,Old,Mid-Range,Spacious
4730,Chennai,2730.72654535224,1,3,41.132317357314975,231.62251190473472,1,8,8482.08372599452,0.25,2.9296232585486033,Old,Premium,Large
4731,Mumbai,1909.628332199699,4,2,29.673809992715235,192.799428531091,3,5,10096.175537414945,1.3333333333333333,2.6183105454036206,Old,Mid-Range,Standard
4732,Hyderabad,3891.497620593116,4,3,49.86722746417491,331.2014336732114,2,6,8510.899041041477,1.0,1.5418228622957555,Old,Luxury,Spacious
4733,Chennai,1490.298146531113,1,4,39.343959891048144,245.65748771190505,3,1,16483.781334876436,0.2,0.6710066722740322,Old,Premium,Standard
4734,Delhi,2248.390166027189,4,2,13.683312705091332,482.4601577782148,3,0,21458.02650572439,1.3333333333333333,0.0,Old,Luxury,Large
4735,Delhi,4395.772566980571,2,3,13.217255886334812,189.14372437110336,0,3,4302.85510656037,0.5,0.6824738892396067,Old,Mid-Range,Spacious
4736,Hyderabad,3759.900531211918,2,2,16.794913505850356,375.3364833261609,0,8,9982.617364751928,0.6666666666666666,2.127715862052708,Old,Luxury,Spacious
4737,Mumbai,2317.1495236137466,4,3,42.16297403238713,143.50043243986136,1,8,6192.972485265561,1.0,3.452517810556945,Old,Mid-Range,Large
4738,Chennai,1466.3502608376084,4,3,1.36438253252828,264.2014844605505,3,2,18017.624541467558,1.0,1.3639306060869525,Brand New,Premium,Standard
4739,Mumbai,2101.8577587450645,2,1,11.509063943562886,285.23348091293934,1,0,13570.54157095963,1.0,0.0,Old,Premium,Large
4740,Delhi,1778.4686715234484,4,2,45.24592101721335,177.97245491011145,3,1,10007.061567053584,1.3333333333333333,0.5622814818230075,Old,Mid-Range,Standard
4741,Chennai,1292.4017957473427,5,1,31.9948218041626,246.454653878062,1,8,19069.50722979671,2.5,6.190025444350245,Old,Premium,Standard
4742,Mumbai,3844.998111045455,3,3,11.34235477505282,154.05374619127625,1,8,4006.6013491327576,0.75,2.0806252094165005,Old,Mid-Range,Spacious
4743,Bangalore,1634.3144908257718,5,2,10.957248411629015,22.88037520351136,3,0,1399.998307054756,1.6666666666666667,0.0,Old,Budget,Standard
4744,Hyderabad,2543.753615754937,4,2,43.13090508797153,123.5111847861818,0,8,4855.469650095261,1.3333333333333333,3.1449586746339637,Old,Mid-Range,Large
4745,Hyderabad,2236.367510762491,4,4,44.687875413852325,356.0308027967363,2,0,15920.048967056733,0.8,0.0,Old,Luxury,Large
4746,Bangalore,4919.348203860339,3,4,12.806554548105764,390.06225175298096,1,9,7929.144992153413,0.6,1.829510664225287,Old,Luxury,Spacious
4747,Delhi,2259.9150986669924,4,3,21.02551790382661,154.49737622668158,2,3,6836.42391335018,1.0,1.3274834978400496,Old,Mid-Range,Large
4748,Chennai,859.9211725853966,3,3,41.72978693141586,215.86063943267453,3,4,25102.37523093874,0.75,4.6515891543567855,Old,Premium,Compact
4749,Hyderabad,904.215886574378,2,3,38.55037193049427,37.93551686653332,1,7,4195.404817565419,0.5,7.741514060894794,Old,Budget,Compact
4750,Bangalore,3158.3917460887915,3,3,40.69580532830423,133.79019252688667,3,4,4236.022738235887,0.75,1.2664673421064432,Old,Mid-Range,Spacious
4751,Bangalore,3197.1359828221957,3,4,25.91990953939844,394.0252560187036,1,4,12324.3195827688,0.6,1.2511197589003065,Old,Luxury,Spacious
4752,Delhi,2384.4154571719478,5,2,45.577452415258655,310.87340972722745,0,3,13037.719949020167,1.6666666666666667,1.2581700017823951,Old,Luxury,Large
4753,Delhi,2443.2966154041333,4,1,16.297577197721765,118.76985053809828,1,8,4861.049198418882,2.0,3.2742647575258728,Old,Mid-Range,Large
4754,Mumbai,742.6966227839205,2,2,7.833606717375901,143.57215765876742,1,7,19331.1983997722,0.6666666666666666,9.425113546041496,Medium,Mid-Range,Compact
4755,Hyderabad,2824.45929675168,1,2,35.43661662824324,412.0649710349889,1,8,14589.163012860252,0.3333333333333333,2.8324005267842036,Old,Luxury,Large
4756,Mumbai,2771.3276392115827,3,4,26.967720800344814,120.3604174135524,3,6,4343.059828458026,0.6,2.1650273013936903,Old,Mid-Range,Large
4757,Bangalore,1172.9719335062505,1,2,42.72928844047405,180.395708406623,0,6,15379.371258047386,0.3333333333333333,5.115211906277063,Old,Mid-Range,Standard
